Plant_Position,Location,Treatment,Gall_Number,Gall_Letter,Point_Height_mm,Contents,Notes,Broken_Gall,Person
438,tree,mark,3358,b,7.74,exit-none-ecto,,0,CJGG
438,tree,mark,3359,a,8.57,pupa,,0,CJGG
438,tree,mark,3359,a,8.57,pupa,,0,CJGG
438,tree,mark,3359,b,6.99,pupa,,0,CJGG
438,tree,mark,3360,a,11.24,pupa,,0,CJGG
438,tree,mark,3360,b,11.10,exit-none-ecto,,0,CJGG
438,tree,mark,3361,a,11.31,exit-none-ecto,,0,CJGG
438,tree,mark,3362,a,7.51,none none,,0,CJGG
438,tree,mark,3362,b,9.53,exit-none-ecto,,0,CJGG
438,tree,mark,3362,c,7.78,none none,,0,CJGG
438,tree,mark,3363,a,7.25,platy,,0,CJGG
438,tree,mark,3363,b,8.33,platy,,0,CJGG
438,tree,mark,3363,c,8.08,platy,,0,CJGG
438,tree,mark,3363,d,8.08,exit?-none-ecto,,0,CJGG
438,tree,mark,3364,a,8.46,platy,,0,CJGG
438,tree,mark,3364,b,8.77,platy,,0,CJGG
438,tree,mark,3364,c,8.77,platy,,0,CJGG
438,tree,mark,3364,d,8.02,platy,,0,CJGG
438,tree,mark,unk,unk,,tory female,,0,CJGG
438,tree,mark,unk,unk,,tory female,,0,CJGG
438,tree,mark,unk,unk,,tory male,,0,CJGG
438,tree,mark,unk,unk,,tory us,,0,CJGG
438,tree,mark,unk,unk,,tory us,,0,CJGG
660,tree,bag,3365,a,7.86,none none,,0,CJGG
218,tree,nobag,3366,a,12.42,vlg larva,,0,CJGG
218,tree,nobag,3366,a,12.42,vlg larva,,0,CJGG
218,tree,nobag,3366,b,12.87,none none,,0,CJGG
218,tree,nobag,3366,c,12.89,pupa,,0,CJGG
218,tree,nobag,3366,d,12.43,pupa,,0,CJGG
218,tree,nobag,3366,e,12.39,pupa,,0,CJGG
218,tree,nobag,3366,f,11.81,platy,,0,CJGG
218,tree,nobag,3366,g,12.58,pupa,,0,CJGG
218,tree,nobag,3366,g,12.58,platy,,0,CJGG
218,tree,nobag,3366,h,12.57,pupa,,0,CJGG
218,tree,nobag,3367,a,7.82,orange skin,,0,CJGG
218,tree,nobag,3368,a,11.34,platy,,0,CJGG
218,tree,nobag,3368,b,10.98,vlg larva,,0,CJGG
218,tree,nobag,3368,b,10.98,platy,,0,CJGG
218,tree,nobag,3369,a,8.57,pupa,,0,CJGG
218,tree,nobag,3370,a,6.06,none none,,0,CJGG
218,tree,nobag,3371,a,10.89,vlg larva,,0,CJGG
218,tree,nobag,3371,b,11.79,vlg larva,,0,CJGG
218,tree,nobag,3371,c,10.63,vlg larva,,0,CJGG
218,tree,nobag,3371,c,10.63,vlg larva,,0,CJGG
218,tree,nobag,3372,a,10.40,none none,,0,CJGG
218,tree,nobag,3372,b,10.08,none none,,0,CJGG
218,tree,nobag,3373,a,8.48,none none,,0,CJGG
218,tree,nobag,3373,b,7.41,platy,,0,CJGG
218,tree,nobag,3373,c,7.62,brown mush,,0,CJGG
218,tree,nobag,3374,a,7.87,platy,,0,CJGG
218,tree,nobag,3374,b,8.51,platy,,0,CJGG
218,tree,nobag,3374,c,7.48,platy,,0,CJGG
218,tree,nobag,3375,a,10.11,pupa,,0,CJGG
218,tree,nobag,3375,b,10.07,pupa,,0,CJGG
218,tree,nobag,3375,c,11.70,hairy larva,,0,CJGG
48,tree,bag,3376,a,10.03,pupa,,0,CJGG
48,tree,bag,3377,a,9.15,unklarva,,0,CJGG
48,tree,bag,3377,b,10.05,pupa,,0,CJGG
48,tree,bag,3377,b,10.05,pupa,,0,CJGG
48,tree,bag,3377,c,9.69,pupa,,0,CJGG
48,tree,bag,3377,c,9.69,pupa,,0,CJGG
48,tree,bag,3378,a,6.20,pupa,,0,CJGG
48,tree,bag,3378,b,7.43,pupa,,0,CJGG
48,tree,bag,3378,c,7.32,platy,,0,CJGG
48,tree,bag,3379,a,10.41,pupa,,0,CJGG
48,tree,bag,3379,b,11.34,pupa,,0,CJGG
48,tree,bag,3379,c,10.41,pupa,,0,CJGG
48,tree,bag,3380,a,4.74,platy,,0,CJGG
48,tree,bag,3381,a,5.28,pupa,,0,CJGG
48,tree,bag,3381,b,5.17,pupa,,0,CJGG
48,tree,bag,3381,c,4.83,pupa,,0,CJGG
48,tree,bag,3382,a,11.32,pupa,,0,CJGG
48,tree,bag,3382,b,11.26,pupa,,0,CJGG
48,tree,bag,3382,c,11.32,none none,,0,CJGG
48,tree,bag,3383,a,4.80,platy,,0,CJGG
48,tree,bag,3383,b,5.44,platy,,0,CJGG
48,tree,bag,3383,c,6.78,platy,,0,CJGG
48,tree,bag,3383,d,6.41,pupa,,0,CJGG
48,tree,bag,3383,e,6.21,none none,,0,CJGG
48,tree,bag,3383,f,6.79,pupa,,0,CJGG
48,tree,bag,3383,g,6.79,pupa,,0,CJGG
3,ground,bag,3384,a,8.32,platy,,0,CJGG
3,ground,bag,3384,b,11.52,pupa,,0,CJGG
3,ground,bag,3384,c,8.74,platy,,0,CJGG
3,ground,bag,3384,d,11.52,none none,,0,CJGG
3,ground,bag,3385,a,6.08,pupa,,0,CJGG
3,ground,bag,3385,b,8.57,pupa,,0,CJGG
3,ground,bag,3385,c,9.65,pupa,,0,CJGG
3,ground,bag,3385,d,9.65,pupa,,0,CJGG
3,ground,bag,3386,a,10.98,pupa,,0,CJGG
3,ground,bag,3386,b,10.98,pupa,,0,CJGG
3,ground,bag,3386,c,12.77,exit?-none-ecto,,0,CJGG
3,ground,bag,3386,d,12.54,none none,,0,CJGG
3,ground,bag,3386,e,12.54,pupa,,0,CJGG
3,ground,bag,3386,e,12.54,pupa,,0,CJGG
3,ground,bag,3387,a,8.50,pupa,,0,CJGG
3,ground,bag,3387,b,10.81,pupa,,0,CJGG
3,ground,bag,3387,c,10.72,pupa,,0,CJGG
3,ground,bag,3387,c,10.72,pupa,,0,CJGG
3,ground,bag,3388,a,6.85,pupa,,0,CJGG
3,ground,bag,3389,a,11.51,pupa,,0,CJGG
3,ground,bag,3389,b,10.47,pupa,,0,CJGG
3,ground,bag,3389,c,9.32,pupa,,0,CJGG
3,ground,bag,3389,d,8.72,pupa,,0,CJGG
3,ground,bag,3389,e,9.04,pupa,,0,CJGG
3,ground,bag,3389,f,8.47,pupa,,0,CJGG
3,ground,bag,3389,g,7.47,pupa,,0,CJGG
3,ground,bag,3389,h,7.02,pupa,,0,CJGG
3,ground,bag,3389,i,7.28,pupa,,0,CJGG
3,ground,bag,3389,j,8.61,pupa,,0,CJGG
3,ground,bag,3389,k,7.98,pupa,,0,CJGG
3,ground,bag,3389,l,8.21,pupa,,0,CJGG
3,ground,bag,3389,m,7.89,pupa,,0,CJGG
3,ground,bag,3389,n,5.00,pupa,,0,CJGG
3,ground,bag,3389,o,5.11,pupa,,0,CJGG
3,ground,bag,3389,p,7.28,pupa,,0,CJGG
3,ground,bag,3390,a,9.89,pupa,,0,CJGG
3,ground,bag,3390,a,9.89,pupa,,0,CJGG
3,ground,bag,3390,b,9.15,pupa,,0,CJGG
3,ground,bag,3390,b,9.15,pupa,,0,CJGG
3,ground,bag,3390,c,6.96,pupa,,0,CJGG
3,ground,bag,3390,d,6.83,pupa,,0,CJGG
3,ground,bag,3390,e,5.49,pupa,,0,CJGG
3,ground,bag,3390,f,4.45,pupa,,0,CJGG
3,ground,bag,3390,g,4.63,pupa,,0,CJGG
3,ground,bag,3390,h,4.78,pupa,,0,CJGG
3,ground,bag,3390,i,5.05,pupa,,0,CJGG
3,ground,bag,3390,j,5.08,pupa,,0,CJGG
3,ground,bag,3390,k,9.23,pupa,,0,CJGG
3,ground,bag,3390,l,8.97,pupa,,0,CJGG
3,ground,bag,3390,m,8.24,pupa,,0,CJGG
3,ground,bag,3390,n,6.25,pupa,,0,CJGG
3,ground,bag,3390,o,6.11,pupa,,0,CJGG
3,ground,bag,3390,p,5.24,pupa,,0,CJGG
3,ground,bag,3390,q,4.98,pupa,,0,CJGG
3,ground,bag,3390,q,4.98,pupa,,0,CJGG
3,ground,bag,3390,r,9.23,pupa,,0,CJGG
3,ground,bag,3390,s,8.97,pupa,,0,CJGG
3,ground,bag,3390,t,8.24,pupa,,0,CJGG
3,ground,bag,3391,a,4.64,pupa,,1,CJGG
3,ground,bag,3391,b,5.51,pupa,,1,CJGG
3,ground,bag,3391,c,3.97,pupa,,1,CJGG
3,ground,bag,3392,a,12.87,pupa,,0,CJGG
3,ground,bag,3392,b,14.20,pupa,,0,CJGG
3,ground,bag,3392,c,14.32,exit-none-ecto,,0,CJGG
3,ground,bag,3392,d,14.26,pupa,,0,CJGG
3,ground,bag,3392,d,14.26,pupa,,0,CJGG
3,ground,bag,3392,e,13.33,pupa,,0,CJGG
3,ground,bag,3392,f,12.46,pupa,,0,CJGG
3,ground,bag,3392,f,12.46,pupa,,0,CJGG
3,ground,bag,3392,g,13.27,pupa,,0,CJGG
3,ground,bag,3392,g,13.27,pupa,,0,CJGG
3,ground,bag,3393,a,6.29,pupa,,1,CJGG
3,ground,bag,3393,b,6.68,pupa,,1,CJGG
3,ground,bag,3393,c,6.30,none none,,1,CJGG
3,ground,bag,3393,d,5.67,pupa,,1,CJGG
3,ground,bag,3393,e,6.11,platy,,1,CJGG
3,ground,bag,unk,unk,,tory female,,0,CJGG
57,tree,nomark,3394,a,10.14,none none,,0,CJGG
57,tree,nomark,3394,b,9.63,ptoid partial,,0,CJGG
57,tree,nomark,3394,c,10.14,pupa,,0,CJGG
57,tree,nomark,3395,a,9.62,none none,,0,CJGG
57,tree,nomark,3395,b,9.22,none none,,0,CJGG
57,tree,nomark,3396,a,6.44,platy,,0,CJGG
57,tree,nomark,3396,b,8.13,none none,,0,CJGG
57,tree,nomark,3396,c,8.31,none none,,0,CJGG
57,tree,nomark,3397,a,8.22,pupa,,0,CJGG
57,tree,nomark,3397,b,8.54,pupa,,0,CJGG
57,tree,nomark,3398,a,7.44,ptoid partial,,0,CJGG
57,tree,nomark,3398,b,7.03,ptoid partial,,0,CJGG
57,tree,nomark,3399,a,6.10,platy,,0,CJGG
57,tree,nomark,3399,b,7.56,platy,,0,CJGG
57,tree,nomark,3399,c,5.73,ptoid partial,,0,CJGG
57,tree,nomark,3400,a,7.03,none none,,0,CJGG
57,tree,nomark,3400,b,8.95,pupa,,0,CJGG
57,tree,nomark,3400,c,8.79,platy,,0,CJGG
57,tree,nomark,3400,d,9.38,platy,,0,CJGG
57,tree,nomark,3400,e,9.38,platy,,0,CJGG
57,tree,nomark,3401,a,8.82,orange skin,,0,CJGG
57,tree,nomark,3401,b,7.93,unklarva,,0,CJGG
57,tree,nomark,3402,a,12.95,pupa,,0,CJGG
57,tree,nomark,3402,b,12.49,pupa,,0,CJGG
57,tree,nomark,3403,a,5.46,orange skin,,0,CJGG
57,tree,nomark,3404,a,5.02,none none,,0,CJGG
356,ground,bag,3405,a,6.54,platy,,0,CJGG
356,ground,bag,3405,b,6.48,platy,,0,CJGG
356,ground,bag,3405,c,7.10,platy,,0,CJGG
356,ground,bag,3406,a,4.46,platy,,0,CJGG
356,ground,bag,3406,b,6.04,platy,,0,CJGG
356,ground,bag,3406,c,6.15,platy,,0,CJGG
356,ground,bag,3406,d,5.83,platy,,0,CJGG
356,ground,bag,3406,e,6.46,platy,,0,CJGG
356,ground,bag,3406,f,5.98,pupa,,0,CJGG
356,ground,bag,3406,g,6.04,vlg larva,,0,CJGG
356,ground,bag,3406,h,6.04,vlg larva,,0,CJGG
356,ground,bag,3406,i,6.04,vlg larva,,0,CJGG
356,ground,bag,3406,j,5.98,pupa,,0,CJGG
356,ground,bag,3406,k,6.04,platy,,0,CJGG
356,ground,bag,3407,a,7.22,pupa,,0,CJGG
356,ground,bag,3407,b,8.88,pupa,,0,CJGG
356,ground,bag,3408,a,8.53,platy,,0,CJGG
356,ground,bag,3408,b,9.01,pupa,,0,CJGG
356,ground,bag,3408,c,8.53,none none,,0,CJGG
356,ground,bag,3409,a,6.37,pupa,,0,CJGG
356,ground,bag,3410,a,4.88,none none,,0,CJGG
356,ground,bag,3410,b,4.87,vlg larva,,0,CJGG
356,ground,bag,3411,a,5.82,none none,,0,CJGG
356,ground,bag,3411,b,4.70,none none,,0,CJGG
356,ground,bag,3411,c,3.16,none none,,0,CJGG
356,ground,bag,3411,d,3.94,none none,,0,CJGG
356,ground,bag,3411,e,5.82,none none,,0,CJGG
356,ground,bag,3411,f,5.82,none none,,0,CJGG
356,ground,bag,3411,g,4.70,none none,,0,CJGG
356,ground,bag,3411,h,4.70,none none,,0,CJGG
356,ground,bag,3411,i,3.94,none none,,0,CJGG
356,ground,bag,3412,a,7.29,platy,,0,CJGG
356,ground,bag,3412,b,7.18,platy,,0,CJGG
356,ground,bag,3413,a,5.28,none none,,0,CJGG
356,ground,bag,3414,a,9.20,pupa,,0,CJGG
356,ground,bag,3414,a,9.20,pupa,,0,CJGG
356,ground,bag,3414,b,10.27,pupa,,0,CJGG
356,ground,bag,3414,b,10.27,pupa,,0,CJGG
356,ground,bag,3414,c,10.07,pupa,,0,CJGG
356,ground,bag,3414,d,8.67,pupa,,0,CJGG
356,ground,bag,3414,e,5.55,platy,,0,CJGG
356,ground,bag,3414,f,10.27,pupa,,0,CJGG
356,ground,bag,3415,a,10.18,pupa,,0,CJGG
356,ground,bag,3415,b,11.71,pupa,,0,CJGG
356,ground,bag,3415,c,9.79,pupa,,0,CJGG
356,ground,bag,3415,c,9.79,pupa,,0,CJGG
356,ground,bag,3415,d,9.31,pupa,,0,CJGG
356,ground,bag,3415,e,8.27,platy,,0,CJGG
356,ground,bag,3415,f,6.54,platy,,0,CJGG
356,ground,bag,3415,g,9.31,vlg larva,,0,CJGG
265,tree,nobag,3416,a,9.22,orange skin,,0,CJGG
265,tree,nobag,3417,a,8.13,pupa,,0,CJGG
265,tree,nobag,3417,b,8.26,pupa,,0,CJGG
265,tree,nobag,3417,b,8.26,pupa,,0,CJGG
265,tree,nobag,3417,c,7.92,pupa,,0,CJGG
265,tree,nobag,3417,d,8.21,pupa,,0,CJGG
265,tree,nobag,3417,e,8.03,ptoid partial,,0,CJGG
265,tree,nobag,3418,a,8.18,none none,,0,CJGG
265,tree,nobag,3418,b,7.43,orange skin,,0,CJGG
265,tree,nobag,3418,c,6.36,hairy larva,,0,CJGG
265,tree,nobag,3418,d,8.11,pupa,,0,CJGG
265,tree,nobag,3418,e,8.11,orange skin,,0,CJGG
265,tree,nobag,3419,a,7.79,none none,,0,CJGG
265,tree,nobag,3419,b,9.68,none none,,0,CJGG
332,tree,mark,3420,a,9.01,pupa,,0,CJGG
332,tree,mark,3420,b,9.40,pupa,,0,CJGG
332,tree,mark,3420,c,8.69,pupa,,0,CJGG
332,tree,mark,3421,a,7.40,platy,,0,CJGG
332,tree,mark,3421,b,7.47,platy,,0,CJGG
332,tree,mark,3422,a,8.09,pupa,,0,CJGG
332,tree,mark,3423,a,7.70,pupa,,0,CJGG
332,tree,mark,3424,a,5.85,brown mush,,0,CJGG
332,tree,mark,3425,a,7.49,brown mush,,0,CJGG
332,tree,mark,3426,a,9.49,pupa,,0,CJGG
332,tree,mark,3427,a,8.64,brown mush,,0,CJGG
332,tree,mark,3428,a,9.52,pupa,,0,CJGG
332,tree,mark,3428,b,9.11,pupa,,0,CJGG
332,tree,mark,3428,c,9.52,pupa,,0,CJGG
332,tree,mark,3429,a,5.35,none none,,1,CJGG
48,ground,bag,3430,a,5.95,none none,,0,CJGG
48,ground,bag,3430,b,6.63,pupa,,0,CJGG
48,ground,bag,3431,a,2.90,none none,,0,CJGG
48,ground,bag,3432,a,6.77,pupa,,0,CJGG
48,ground,bag,3432,b,6.77,none none,,0,CJGG
48,ground,bag,3433,a,4.33,none none,,0,CJGG
48,ground,bag,3433,b,4.49,platy,,0,CJGG
48,ground,bag,3433,c,4.15,platy,,0,CJGG
48,ground,bag,3433,d,4.56,vlg larva,,0,CJGG
48,ground,bag,3433,e,3.78,pupa,,0,CJGG
48,ground,bag,3433,f,4.49,pupa,,0,CJGG
48,ground,bag,3434,a,3.89,pupa,,0,CJGG
48,ground,bag,3434,b,5.19,platy,,0,CJGG
48,ground,bag,3435,a,6.73,pupa,,0,CJGG
48,ground,bag,3435,b,5.90,pupa,,0,CJGG
48,ground,bag,3436,a,5.15,none none,,0,CJGG
48,ground,bag,3437,a,3.49,none none,,0,CJGG
48,ground,bag,3437,b,5.51,none none,,0,CJGG
48,ground,bag,3437,c,5.34,none none,,0,CJGG
48,ground,bag,3437,d,3.49,none none,,0,CJGG
48,ground,bag,unk,unk,,eury? male,"not meso,tory,eulo,platy. Collected in unknown",0,CJGG
618,ground,nomark,3438,a,4.59,pupa,,0,CJGG
618,ground,nomark,3438,b,7.27,exit-none-meso male,,0,CJGG
618,ground,nomark,3438,c,7.27,none none,,0,CJGG
391,tree,mark,3439,a,9.17,none none,,0,CJGG
391,tree,mark,3439,b,9.71,orange skin,,0,CJGG
391,tree,mark,3440,a,7.23,paraunk,,0,CJGG
391,tree,mark,3440,b,7.23,pupa,,0,CJGG
391,tree,mark,3441,a,6.16,none none,,0,CJGG
391,tree,mark,3442,a,9.24,brown mush,,0,CJGG
391,tree,mark,3443,a,5.66,none none,,0,CJGG
305,ground,bag,3444,a,7.22,none none,,0,CJGG
305,ground,bag,3444,b,8.92,none none,,0,CJGG
305,ground,bag,3444,c,8.68,none none,,0,CJGG
305,ground,bag,3445,a,7.40,pupa,,0,CJGG
305,ground,bag,3445,b,6.66,pupa,,0,CJGG
305,ground,bag,3446,a,7.46,pupa,,0,CJGG
305,ground,bag,3446,b,8.15,pupa,,0,CJGG
305,ground,bag,3446,c,8.15,pupa,,0,CJGG
305,ground,bag,3446,d,8.15,pupa,,0,CJGG
305,ground,bag,3447,a,3.34,pupa,,0,CJGG
305,ground,bag,3447,b,5.63,pupa,,0,CJGG
305,ground,bag,3447,c,5.70,pupa,,0,CJGG
305,ground,bag,3447,d,5.24,pupa,,0,CJGG
305,ground,bag,3447,e,5.28,pupa,,0,CJGG
305,ground,bag,3447,f,5.63,pupa,,0,CJGG
305,ground,bag,3448,a,11.12,pupa,,0,CJGG
305,ground,bag,3448,b,10.99,pupa,,0,CJGG
305,ground,bag,3449,a,6.31,pupa,,0,CJGG
305,ground,bag,3450,a,7.88,pupa,,0,CJGG
305,ground,bag,3450,b,9.14,pupa,,0,CJGG
305,ground,bag,3450,c,9.28,platy,,0,CJGG
305,ground,bag,3450,d,7.86,platy,,0,CJGG
305,ground,bag,3451,a,7.47,pupa,,0,CJGG
305,ground,bag,3451,b,5.57,platy,,0,CJGG
305,ground,bag,3452,a,6.88,none none,,0,CJGG
305,ground,bag,3452,b,8.24,platy,,0,CJGG
305,ground,bag,3453,a,5.21,platy,,0,CJGG
305,ground,bag,3453,b,8.32,platy,,0,CJGG
305,ground,bag,3453,b,8.32,platy,,0,CJGG
160,ground,nomark,3454,a,7.30,platy,,0,CJGG
160,ground,nomark,3455,a,9.14,pupa,,0,CJGG
160,ground,nomark,3455,b,9.42,pupa,,0,CJGG
160,ground,nomark,3455,c,9.17,platy,,0,CJGG
160,ground,nomark,3455,d,9.42,none none,,0,CJGG
160,ground,nomark,3456,a,7.92,exit-none-ecto,,0,CJGG
160,ground,nomark,3457,a,9.17,exit-none-ecto,,0,CJGG
160,ground,nomark,3457,a,9.17,pupa,,0,CJGG
160,ground,nomark,3457,b,9.12,exit-none-ecto,,0,CJGG
160,ground,nomark,unk,unk,,meso female,,0,CJGG
160,ground,nomark,unk,unk,,meso female,,0,CJGG
160,ground,nomark,unk,unk,,meso male,,0,CJGG
36,tree,nomark,3458,a,3.80,none none,,0,CJGG
36,tree,nomark,3459,a,7.89,platy,,0,CJGG
36,tree,nomark,3459,b,9.04,pupa,,0,CJGG
36,tree,nomark,3459,c,7.23,platy,,0,CJGG
36,tree,nomark,3459,d,8.28,platy,,0,CJGG
36,tree,nomark,3459,e,6.97,platy,,0,CJGG
36,tree,nomark,3560,a,7.27,pupa,,0,CJGG
36,tree,nomark,3560,b,8.30,none none,,0,CJGG
36,tree,nomark,3561,a,9.01,none none,,0,CJGG
36,tree,nomark,3561,b,8.62,none none,,0,CJGG
36,tree,nomark,3561,c,7.26,none none,,0,CJGG
36,tree,nomark,3561,d,7.25,none none,,0,CJGG
36,tree,nomark,3561,e,4.94,none none,,0,CJGG
36,tree,nomark,3562,a,9.14,platy,,0,CJGG
36,tree,nomark,3562,b,7.44,platy,,0,CJGG
36,tree,nomark,3562,c,9.14,vlg larva,,0,CJGG
36,tree,nomark,3563,a,7.18,paraunk,,0,CJGG
36,tree,nomark,3563,b,6.96,pupa,,0,CJGG
36,tree,nomark,3564,a,5.80,none none,,0,CJGG
36,tree,nomark,3565,a,7.33,none none,,0,CJGG
36,tree,nomark,3565,b,9.74,pupa,,0,CJGG
36,tree,nomark,3565,c,9.74,pupa,,0,CJGG
36,tree,nomark,3565,d,10.74,pupa,,0,CJGG
36,tree,nomark,3565,e,9.78,pupa,,0,CJGG
36,tree,nomark,3566,a,9.50,platy,,0,CJGG
36,tree,nomark,3566,b,9.48,pupa,,0,CJGG
36,tree,nomark,3566,c,8.48,brown mush,,0,CJGG
36,tree,nomark,3566,d,9.46,pupa,,0,CJGG
36,tree,nomark,3566,e,9.46,none none,,0,CJGG
36,tree,nomark,3567,a,7.10,platy,,0,CJGG
36,tree,nomark,3567,b,7.10,brown mush,,0,CJGG
36,tree,nomark,3568,a,8.13,unklarva,,0,CJGG
36,tree,nomark,3568,b,7.50,unklarva,,0,CJGG
36,tree,nomark,3569,a,7.07,platy,,0,CJGG
36,tree,nomark,3569,b,5.74,pupa,,0,CJGG
427,tree,mark,3570,a,5.41,platy,large black pupal casing found outside (collected),0,CJGG
427,tree,mark,3570,b,7.17,platy,,0,CJGG
427,tree,mark,3570,c,6.65,platy,,0,CJGG
427,tree,mark,3570,d,5.19,platy,,0,CJGG
427,tree,mark,3570,e,5.54,exit?-none-ecto,,0,CJGG
427,tree,mark,3571,a,5.26,exit?-none-ecto,,0,CJGG
427,tree,mark,3572,a,5.62,platy,,0,CJGG
427,tree,mark,3572,b,5.32,platy,,0,CJGG
427,tree,mark,3573,a,5.76,none none,,0,CJGG
427,tree,mark,3573,b,7.60,platy,,0,CJGG
427,tree,mark,3573,c,8.52,platy,,0,CJGG
427,tree,mark,3573,d,9.17,platy,,0,CJGG
427,tree,mark,3574,a,5.66,none none,,0,CJGG
427,tree,mark,3574,b,6.67,pupa,,0,CJGG
427,tree,mark,3574,c,6.67,pupa,,0,CJGG
427,tree,mark,3575,a,7.33,none none,,0,CJGG
427,tree,mark,3575,b,11.50,pupa,,0,CJGG
427,tree,mark,3575,c,10.98,pupa,,0,CJGG
427,tree,mark,3575,d,11.50,none none,,0,CJGG
427,tree,mark,3576,a,10.10,platy,,0,CJGG
427,tree,mark,3577,a,9.23,none none,,0,CJGG
427,tree,mark,3578,a,8.02,pupa,,0,CJGG
427,tree,mark,3579,a,4.28,exit?-none-ecto,,0,CJGG
427,tree,mark,3579,b,4.66,none none,,0,CJGG
427,tree,mark,3580,a,6.04,ptoid partial,,0,CJGG
427,tree,mark,3580,b,6.20,exit?-none-ecto,,0,CJGG
427,tree,mark,3580,c,7.60,pupa,,0,CJGG
427,tree,mark,3580,d,8.40,exit?-none-ecto,,0,CJGG
427,tree,mark,3581,a,4.60,none none,,0,CJGG
427,tree,mark,3581,b,8.23,platy,,0,CJGG
427,tree,mark,3581,c,8.03,none none,,0,CJGG
427,tree,mark,unk,unk,,meso us,,0,CJGG
427,tree,mark,unk,unk,,tory us,,0,CJGG
427,tree,mark,unk,unk,,paraunk,,0,CJGG
391,tree,nomark,3582,a,7.53,none none,,0,CJGG
391,tree,nomark,3583,a,12.94,pupa,,0,CJGG
391,tree,nomark,3583,b,11.45,pupa,,0,CJGG
391,tree,nomark,3583,c,10.05,none none,,0,CJGG
391,tree,nomark,3583,d,9.88,none none,,0,CJGG
391,tree,nomark,3583,e,11.17,pupa,,0,CJGG
391,tree,nomark,3584,a,9.85,platy,,0,CJGG
391,tree,nomark,3584,b,10.00,platy,,0,CJGG
391,tree,nomark,3584,c,10.24,platy,,0,CJGG
391,tree,nomark,3584,d,9.02,platy,,0,CJGG
391,tree,nomark,3584,e,8.03,platy,,0,CJGG
391,tree,nomark,3585,a,5.59,none none,,0,CJGG
391,tree,nomark,3586,a,7.34,none none,,0,CJGG
391,tree,nomark,3586,b,8.57,pupa,,0,CJGG
391,tree,nomark,3587,a,8.57,platy,,0,CJGG
391,tree,nomark,3587,b,8.50,pupa,,0,CJGG
391,tree,nomark,3588,a,9.06,pupa,,0,CJGG
391,tree,nomark,3588,b,11.33,pupa,,0,CJGG
391,tree,nomark,3589,a,10.18,pupa,,0,CJGG
391,tree,nomark,3590,a,9.84,none none,,0,CJGG
391,tree,nomark,3591,a,9.81,exit-none-no ecto,,0,CJGG
530,tree,nomark,3592,a,4.21,platy,,0,CJGG
530,tree,nomark,3593,a,5.18,none none,,0,CJGG
530,tree,nomark,3594,a,8.14,exit-none-ecto,,0,CJGG
530,tree,nomark,3594,b,7.81,pupa,,0,CJGG
530,tree,nomark,3594,b,7.81,pupa,,0,CJGG
135,tree,bag,3595,a,7.18,platy,,0,CJGG
135,tree,bag,3595,b,7.74,platy,,0,CJGG
135,tree,bag,3595,c,7.90,platy,,0,CJGG
135,tree,bag,3595,d,7.71,platy,,0,CJGG
135,tree,bag,3595,d,7.71,platy,,0,CJGG
631,tree,nomark,3596,a,9.88,pupa,,0,CJGG
631,tree,nomark,3596,b,10.50,none none,,0,CJGG
631,tree,nomark,3596,c,6.47,none none,,0,CJGG
631,tree,nomark,3597,a,9.30,pupa,,0,CJGG
631,tree,nomark,3598,a,7.77,unknown,,0,CJGG
631,tree,nomark,3598,b,6.21,pupa,,0,CJGG
631,tree,nomark,3598,c,6.04,pupa,,0,CJGG
631,tree,nomark,3598,d,5.68,pupa,,0,CJGG
631,tree,nomark,3599,a,10.43,pupa,,0,CJGG
631,tree,nomark,3599,b,11.59,pupa,,0,CJGG
631,tree,nomark,3599,c,10.69,platy,,0,CJGG
631,tree,nomark,3599,d,10.69,pupa,,0,CJGG
631,tree,nomark,3600,a,7.68,pupa,,0,CJGG
631,tree,nomark,3601,a,6.51,pupa,,0,CJGG
631,tree,nomark,3601,a,6.51,pupa,,0,CJGG
631,tree,nomark,3601,b,7.43,brown mush,,0,CJGG
631,tree,nomark,3602,a,9.01,pupa,,0,CJGG
631,tree,nomark,3602,b,9.49,pupa,,0,CJGG
631,tree,nomark,3602,c,8.77,pupa,,0,CJGG
631,tree,nomark,3602,d,7.27,brown mush,,0,CJGG
631,tree,nomark,3603,a,9.57,pupa,,0,CJGG
631,tree,nomark,3603,b,8.47,pupa,,0,CJGG
631,tree,nomark,3604,a,7.33,none none,,0,CJGG
631,tree,nomark,3604,b,9.25,brown mush,,0,CJGG
631,tree,nomark,3605,a,9.49,unklarva,,0,CJGG
631,tree,nomark,3605,b,11.66,brown mush,,0,CJGG
631,tree,nomark,3605,c,8.00,ptoid partial,,0,CJGG
631,tree,nomark,3605,d,8.28,unklarva,,0,CJGG
631,tree,nomark,3605,e,9.49,brown mush,,0,CJGG
631,tree,nomark,3606,a,7.57,brown mush,,0,CJGG
631,tree,nomark,3606,b,8.84,brown mush,,0,CJGG
631,tree,nomark,3607,a,8.61,brown mush,,0,CJGG
631,tree,nomark,3607,b,8.11,brown mush,,0,CJGG
631,tree,nomark,3607,c,7.39,brown mush,,0,CJGG
631,tree,nomark,3607,d,7.39,brown mush,,0,CJGG
631,tree,nomark,3608,a,7.66,brown mush,,0,CJGG
631,tree,nomark,3609,a,10.72,pupa,,0,CJGG
631,tree,nomark,3609,b,11.29,brown mush,,0,CJGG
